"BehaviorSpace results (NetLogo 6.1.0)"
"COVID SIMULS.html"
"Lancet Paper Aus"
"04/13/2020 21:29:52:739 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-40","40"
"[run number]","Illness_period","Spatial_Distance","Compliance_with_Isolation","Total_Population","Available_Resources","Current_Cases","Media_Exposure","Hospital_Beds_in_Australia","ReInfectionRate","RestrictedMovement","Superspreaders","Severity_of_illness","Quarantine","ProductionRate","Incubation_Period","Case_Isolation","Initial","Track_and_Trace_Efficiency","PolicyTriggerOn","Proportion_People_Avoid","Population","Treatment_Benefit","FearTrigger","Speed","Triggerday","Proportion_time_Avoid","InfectionRate","Age_Isolation","Contact_Radius","Scale","Lockdown_Off","Freewheel","TimelockdownOff","Diffusion_Adjustment","[step]","count simuls with [ color = red ]","count simuls with [ color = 85 ]","count simuls with [color = black ]","count simuls with [ color = yellow ]","count simuls with [ color = black and agerange = 5 ]","count simuls with [ color = black and agerange = 15 ]","count simuls with [ color = black and agerange = 25 ]","count simuls with [ color = black and agerange = 35 ]","count simuls with [ color = black and agerange = 45 ]","count simuls with [ color = black and agerange = 55 ]","count simuls with [ color = black and agerange = 65 ]","count simuls with [ color = black and agerange = 75 ]","count simuls with [ color = black and agerange = 85 ]","count simuls with [ color = black and agerange = 95 ]","mean [ contacts ] of simuls / ticks","mean [ timenow ] of simuls with [ color = red ]","count simuls with [ color = red and timenow = Incubation_Period ]","sum [ reserves ] of simuls with [ color != black ]","scalePhase","numberInfected","deathcount","casefatalityrate","ICUBedsRequired","DailyCases","CurrentInfections","EliminationDate","MeanR"
"12","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","203","42","2229","11","218","0","0","1","1","0","2","0","7","0","0","0.3728098522167488","6.761904761904762","3","7095093.811658381","0","1644","20","0.012165450121654502","1","3","42","0","4"
"10","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","196","0","2078","11","411","0","0","0","0","0","0","1","6","2","2","0.42841020408163266","<RuntimePrimitiveException>","0","6728577.147857283","0","1065","20","0.018779342723004695","0","0","0","152","0"
"11","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","209","0","2111","7","382","0","0","0","0","0","0","4","2","1","0","0.36686730769230774","<RuntimePrimitiveException>","0","7533588.903376789","0","675","16","0.023703703703703703","0","0","0","148","0"
"13","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","195","10","2286","7","197","0","0","0","0","0","0","0","4","3","0","0.43427897435897433","5.6","1","6778008.305736387","0","206","7","0.03398058252427184","0","0","10","0","0"
"1","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","299","0","1969","13","518","0","0","0","2","0","1","1","3","4","2","0.44661538461538464","<RuntimePrimitiveException>","0","7717746.161008448","0","531","13","0.02448210922787194","0","0","0","153","0"
"14","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","182","39","1988","17","456","1","0","0","1","0","2","3","6","3","1","0.3670989010989011","8.538461538461538","2","7139591.31814295","0","1798","44","0.024471635150166853","2","4","39","0","3"
"9","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","213","0","2032","13","455","0","0","0","0","0","0","1","5","6","1","0.38303098591549295","<RuntimePrimitiveException>","0","7672024.94182042","0","468","13","0.027777777777777776","0","0","0","128","0"
"15","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","149","3","2037","8","452","0","0","1","0","1","0","0","3","2","1","0.31878926174496647","13.333333333333334","0","7316055.265105181","0","462","8","0.017316017316017316","1","0","3","0","0"
"12","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","204","45","2224","11","220","0","0","1","1","0","2","0","7","0","0","0.3736627450980392","6.6","2","7105321.775408697","0","1649","20","0.01212856276531231","0","0","45","0","1"
"11","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","210","0","2111","7","382","0","0","0","0","0","0","4","2","1","0","0.3676153110047847","<RuntimePrimitiveException>","0","7544123.384924195","0","675","16","0.023703703703703703","0","0","0","148","0"
"10","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","197","0","2078","11","411","0","0","0","0","0","0","1","6","2","2","0.429648730964467","<RuntimePrimitiveException>","0","6730615.873556995","0","1065","20","0.018779342723004695","0","0","0","152","0"
"13","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","196","10","2285","7","198","0","0","0","0","0","0","0","4","3","0","0.4359285714285714","5","0","6782150.6227061","0","207","7","0.033816425120772944","0","0","10","0","1"
"14","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","183","37","1988","17","458","1","0","0","1","0","2","3","6","3","1","0.36820765027322405","9.135135135135135","4","7149897.394950625","0","1801","44","0.024430871737923375","2","1","37","0","0"
"15","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","150","2","2037","8","453","0","0","1","0","1","0","0","3","2","1","0.317736","13","0","7306425.184471259","0","463","8","0.017278617710583154","1","0","2","0","0"
"9","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","214","0","2032","13","455","0","0","0","0","0","0","1","5","6","1","0.38386728971962614","<RuntimePrimitiveException>","0","7679755.613816247","0","468","13","0.027777777777777776","0","0","0","128","0"
"11","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","211","0","2111","7","382","0","0","0","0","0","0","4","2","1","0","0.3682190476190476","<RuntimePrimitiveException>","0","7554779.490118008","0","675","16","0.023703703703703703","0","0","0","148","0"
"12","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","205","44","2223","11","222","0","0","1","1","0","2","0","7","0","0","0.3744370731707317","7.0227272727272725","5","7112135.886793116","0","1652","20","0.012106537530266344","0","2","44","0","1"
"10","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","198","0","2078","11","411","0","0","0","0","0","0","1","6","2","2","0.4308464646464646","<RuntimePrimitiveException>","0","6734154.127271882","0","1065","20","0.018779342723004695","0","0","0","152","0"
"1","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","300","0","1969","13","518","0","0","0","2","0","1","1","3","4","2","0.44716799999999995","<RuntimePrimitiveException>","0","7723430.508122964","0","531","13","0.02448210922787194","0","0","0","153","0"
"13","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","197","11","2284","7","198","0","0","0","0","0","0","0","4","3","0","0.43755329949238575","5.545454545454546","2","6787426.1682948945","0","207","7","0.033816425120772944","0","0","11","0","0"
"15","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","151","1","2037","8","454","0","0","1","0","1","0","0","3","2","1","0.3166701986754967","11","0","7293563.5936394","0","463","8","0.017278617710583154","1","0","1","0","0"
"9","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","215","0","2032","13","455","0","0","0","0","0","0","1","5","6","1","0.38467534883720933","<RuntimePrimitiveException>","0","7687632.548092063","0","468","13","0.027777777777777776","0","0","0","128","0"
"14","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","184","36","1985","17","462","1","0","0","1","0","2","3","6","3","1","0.3694608695652174","8.61111111111111","2","7157464.40306116","0","1805","44","0.02437673130193906","2","2","36","0","2"
"12","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","206","48","2219","11","222","0","0","1","1","0","2","0","7","0","0","0.3754699029126214","7.4375","3","7124336.754583027","0","1652","20","0.012106537530266344","0","3","48","0","2"
"11","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","212","0","2111","7","382","0","0","0","0","0","0","4","2","1","0","0.3689061611374408","<RuntimePrimitiveException>","0","7563788.163008894","0","675","16","0.023703703703703703","0","0","0","148","0"
"10","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","199","0","2078","11","411","0","0","0","0","0","0","1","6","2","2","0.4321688442211055","<RuntimePrimitiveException>","0","6742030.539369953","0","1065","20","0.018779342723004695","0","0","0","152","0"
"15","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","152","1","2037","8","454","0","0","1","0","1","0","0","3","2","1","0.3157236842105263","12","0","7285961.691925213","0","463","8","0.017278617710583154","1","0","1","0","0"
"13","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","198","14","2281","7","198","0","0","0","0","0","0","0","4","3","0","0.43906262626262627","5.357142857142857","3","6790190.9071262935","0","207","7","0.033816425120772944","0","1","14","0","0"
"14","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","185","36","1984","17","463","1","0","0","1","0","2","3","6","3","1","0.3707005405405405","9.166666666666666","2","7166551.605633368","0","1806","44","0.024363233665559248","2","2","36","0","4"
"9","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","216","0","2032","13","455","0","0","0","0","0","0","1","5","6","1","0.38556296296296294","<RuntimePrimitiveException>","0","7696517.172372484","0","468","13","0.027777777777777776","0","0","0","128","0"
"11","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","213","0","2111","7","382","0","0","0","0","0","0","4","2","1","0","0.3695849056603774","<RuntimePrimitiveException>","0","7573880.09932468","0","675","16","0.023703703703703703","0","0","0","148","0"
"12","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","207","50","2217","11","222","0","0","1","1","0","2","0","7","0","0","0.37639420289855074","8.14","7","7132602.171101809","0","1654","20","0.012091898428053204","0","2","50","0","2"
"16","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","0","1","2499","0","0","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","3","0","8661438.842098216","0","0","0","0","0","0","0","0","0"
"15","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","153","1","2037","8","454","0","0","1","0","1","0","0","3","2","1","0.3147503267973856","13","0","7274567.870312781","0","463","8","0.017278617710583154","1","0","1","0","0"
"10","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","200","0","2078","11","411","0","0","0","0","0","0","1","6","2","2","0.433526","<RuntimePrimitiveException>","0","6745342.704474674","0","1065","20","0.018779342723004695","0","0","0","152","0"
"14","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","186","38","1981","17","464","1","0","0","1","0","2","3","6","3","1","0.3720344086021506","9.263157894736842","2","7175279.029919882","0","1808","44","0.024336283185840708","2","4","38","0","3"
